id,depth,geometry
1093.0,1.0,"POLYGON ((662.6345596729059 393.93398282201787, 655.5634918610405 386.8629150101524, 648.4924240491749 393.9339828220178, 655.5634918610403 401.0050506338833, 662.6345596729059 393.93398282201787))"
1044.0,1.0,"POLYGON ((669.7056274847714 386.86291501015245, 662.6345596729059 393.93398282201787, 669.7056274847714 401.00505063388334, 675 395.7106781186548, 675 392.157287525381, 669.7056274847714 386.86291501015245))"
994.0,1.0,"POLYGON ((669.7056274847714 401.00505063388334, 675 406.2994231491119, 675 395.7106781186548, 669.7056274847714 401.00505063388334))"
1043.0,1.0,"POLYGON ((669.7056274847714 401.00505063388334, 662.6345596729059 393.93398282201787, 655.5634918610403 401.0050506338833, 662.6345596729059 408.07611844574876, 669.7056274847714 401.00505063388334))"
1042.0,1.0,"POLYGON ((662.6345596729059 408.07611844574876, 655.5634918610403 401.0050506338833, 648.492424049175 408.0761184457488, 655.5634918610405 415.1471862576143, 662.6345596729059 408.07611844574876))"
993.0,1.0,"POLYGON ((669.7056274847714 401.00505063388334, 662.6345596729059 408.07611844574876, 669.7056274847714 415.14718625761424, 675 409.8528137423857, 675 406.2994231491119, 669.7056274847714 401.00505063388334))"
943.0,1.0,"POLYGON ((669.7056274847714 415.14718625761424, 675 420.4415587728429, 675 409.8528137423857, 669.7056274847714 415.14718625761424))"
992.0,1.0,"POLYGON ((669.7056274847714 415.14718625761424, 662.6345596729059 408.07611844574876, 655.5634918610405 415.1471862576143, 662.6345596729059 422.21825406947977, 669.7056274847714 415.14718625761424))"
329.0,1.0,"POLYGON ((669.7056274847714 598.9949493661167, 662.6345596729059 591.9238815542512, 655.5634918610406 598.9949493661168, 662.634559672906 606.0660171779822, 669.7056274847714 598.9949493661167))"
279.0,1.0,"POLYGON ((669.7056274847714 598.9949493661167, 662.634559672906 606.0660171779822, 669.7056274847714 613.1370849898476, 675 607.842712474619, 675 604.2893218813451, 669.7056274847714 598.9949493661167))"
328.0,1.0,"POLYGON ((662.634559672906 606.0660171779822, 655.5634918610406 598.9949493661168, 648.492424049175 606.0660171779821, 655.5634918610405 613.1370849898476, 662.634559672906 606.0660171779822))"
229.0,1.0,"POLYGON ((669.7056274847714 613.1370849898476, 675 618.4314575050762, 675 607.842712474619, 669.7056274847714 613.1370849898476))"
278.0,1.0,"POLYGON ((669.7056274847714 613.1370849898476, 662.634559672906 606.0660171779822, 655.5634918610405 613.1370849898476, 662.6345596729059 620.2081528017131, 669.7056274847714 613.1370849898476))"
228.0,1.0,"POLYGON ((669.7056274847714 613.1370849898476, 662.6345596729059 620.2081528017131, 669.7056274847714 627.2792206135786, 675 621.9848480983501, 675 618.4314575050762, 669.7056274847714 613.1370849898476))"
178.0,1.0,"POLYGON ((669.7056274847714 627.2792206135786, 675 632.573593128807, 675 621.9848480983501, 669.7056274847714 627.2792206135786))"
227.0,1.0,"POLYGON ((669.7056274847714 627.2792206135786, 662.6345596729059 620.2081528017131, 655.5634918610403 627.2792206135784, 662.6345596729059 634.350288425444, 669.7056274847714 627.2792206135786))"
